"region","chrom","start","end","n_bins","observed","expected","resid","contrib","contrib_share","p_val","padj","class"
544,"chr3",77000001,78000000,500,275,289.967379538227,-0.878964226050246,0.772578110676107,4.40101106201077e-05,0.397027193691966,0.596894055749799,"all"
545,"chr3",78000001,79000000,499,263,251.486741855386,0.726006811127185,0.527085889803064,3.002558316884e-05,0.483965857147998,0.678137825644084,"all"
546,"chr3",79000001,80000000,500,261,246.76508205816,0.906177167028753,0.821157058044257,4.67774228412753e-05,0.380520455979706,0.582151626090618,"all"
547,"chr3",80000001,81000000,486,276,252.766409346162,1.46135810904172,2.135567522862,0.000121653152760975,0.155731039862657,0.319828718686417,"all"
548,"chr3",81000001,82000000,500,257,255.58846659996,0.088291832917655,0.0077954477599591,4.44069685004189e-07,0.946258081751699,0.99285016088191,"all"
549,"chr3",82000001,83000000,500,263,264.050621128579,-0.0646550621853088,0.00418027706618615,2.38130557367914e-07,0.981146063801655,1,"all"
550,"chr3",83000001,84000000,500,276,260.931149779275,0.932861462278994,0.870230507805302,4.95729045183369e-05,0.36603086358298,0.568451443478362,"all"
551,"chr3",84000001,85000000,500,306,291.778360036791,0.83257456723874,0.693180410012775,3.94872001973447e-05,0.419774159252424,0.619256314172467,"all"
552,"chr3",85000001,86000000,500,243,294.822245090224,-3.01811719355801,9.10903139405047,0.000518898314299073,0.0021215098240985,0.0129688031251395,"all"
553,"chr3",86000001,87000000,500,273,300.11248226643,-1.56504652102273,2.44937061296536,0.00013952902643321,0.121142127389331,0.271551586571705,"all"
554,"chr3",87000001,88000000,500,255,259.683834509978,-0.290655860741523,0.0844808293833959,4.8124721566185e-06,0.80262224000481,0.905595419950331,"all"
555,"chr3",88000001,89000000,500,315,238.547786576835,4.94996773255371,24.5021805533229,0.00139577301205427,2.6470143913752e-06,4.96012435298869e-05,"all"
556,"chr3",89000001,90000000,500,269,226.61132632489,2.81584679233621,7.92899315791009,0.000451677132918402,0.00665438310872974,0.0312244130486549,"all"
557,"chr3",90000001,90314000,148,97,68.1591939524167,3.49337470312993,12.2036668164681,0.000695185016429831,0.00116372760244802,0.00781359961643671,"all"
558,"chr3",93518001,94000000,241,172,106.598682483147,6.33447430486733,40.1255647190245,0.00228576310611898,7.23896015744502e-09,2.96487125305641e-07,"all"
559,"chr3",94000001,95000000,500,319,277.878788819888,2.46682419390547,6.08522160363736,0.000346646212496985,0.0168217766408008,0.0622101545908707,"all"
560,"chr3",95000001,96000000,500,377,292.500646834244,4.94071689174009,24.4106834043258,0.00139056085344773,2.47620499942185e-06,4.73285315556163e-05,"all"
561,"chr3",96000001,97000000,499,305,279.639318958353,1.51656767214908,2.29997750420767,0.000131018809600179,0.140146467903652,0.298958276398638,"all"
562,"chr3",97000001,98000000,500,290,265.628119841751,1.4953815216844,2.23616589539515,0.000127383764905179,0.146048895967977,0.306531614011852,"all"
563,"chr3",98000001,99000000,500,283,286.061692566709,-0.181022153804718,0.0327690201680988,1.86669565521146e-06,0.887227250632358,0.95771104200413,"all"
564,"chr3",99000001,100000000,500,247,247.940211055018,-0.0597106597869264,0.00356536289219007,2.03101813418961e-07,0.986139641705465,1,"all"
565,"chr3",100000001,101000000,498,238,239.404678580558,-0.0907842778671741,0.00824178510786427,4.69495406732185e-07,0.961937489105124,0.996680548631767,"all"
566,"chr3",101000001,102000000,500,207,222.540710629587,-1.04175630743777,1.08525620408638,6.18218985666079e-05,0.313156784018312,0.517040811244662,"all"
567,"chr3",102000001,103000000,500,278,294.404193946654,-0.956055048327255,0.91404125543203,5.20685950158512e-05,0.354629766765392,0.558332532298945,"all"
568,"chr3",103000001,104000000,500,258,315.616755183917,-3.24316295815386,10.5181059731413,0.000599166609816143,0.000931510370908715,0.00658337501710046,"all"
569,"chr3",104000001,105000000,500,251,286.983908616796,-2.1241225136395,4.51189645295021,0.00025702134095805,0.033163083151457,0.105175397561092,"all"
570,"chr3",105000001,106000000,500,250,247.907424052772,0.132903513626701,0.0176633439343227,1.00619692653504e-06,0.911125838056029,0.97143837028882,"all"
571,"chr3",106000001,107000000,500,253,247.462567794175,0.352008916720868,0.123910277450999,7.05858079879371e-06,0.741618150314766,0.874116847453905,"all"
572,"chr3",107000001,108000000,498,183,216.647220512659,-2.28598109035194,5.22570954544665,0.000297683887215486,0.0213463556560822,0.0751857313075426,"all"
573,"chr3",108000001,109000000,500,281,273.351975964527,0.462581367141526,0.213981521226523,1.21895123479447e-05,0.659562779967743,0.817982942612501,"all"
574,"chr3",109000001,110000000,500,450,324.268625221013,6.9821825467763,48.7508731165076,0.00277710601560625,4.85981207050231e-11,3.48327030153253e-09,"all"
575,"chr3",110000001,111000000,500,327,291.158832478198,2.10047329172376,4.41198804924484,0.000251330033065437,0.0412666571647071,0.123241152178349,"all"
576,"chr3",111000001,112000000,500,279,262.720874769581,1.00434696917288,1.00871283448675,5.74615858464251e-05,0.329968610976296,0.534474580603977,"all"
577,"chr3",112000001,113000000,500,236,237.151256239694,-0.0747582768111225,0.00558879995176842,3.18367425522488e-07,0.974889588848721,1,"all"
578,"chr3",113000001,114000000,500,199,212.035784300484,-0.895225790389065,0.801429215777726,4.5653621236689e-05,0.390882009315439,0.592001437246362,"all"
579,"chr3",114000001,115000000,500,242,282.710939050275,-2.42125100215924,5.86245641545712,0.000333956336303701,0.01461875084361,0.0561935067929766,"all"
580,"chr3",115000001,116000000,500,328,313.303751446769,0.830278306651566,0.689362066496192,3.92696872776436e-05,0.420568891651053,0.619296873324894,"all"
581,"chr3",116000001,117000000,500,411,316.077035402696,5.33918318824768,28.5068771176666,0.00162390158101217,3.69716435543851e-07,8.41251603733508e-06,"all"
582,"chr3",117000001,118000000,500,346,326.289166193684,1.09119827083003,1.19071366626244,6.78293100010615e-05,0.288021657826392,0.487460503534986,"all"
583,"chr3",118000001,119000000,498,371,304.565669690436,3.80673010945955,14.4911941262659,0.000825494597505868,0.000250253436670775,0.00227049557890858,"all"
584,"chr3",119000001,120000000,500,231,216.391408983593,0.993089347346335,0.986226451812769,5.61806432786092e-05,0.336971364739118,0.542446323810809,"all"
585,"chr3",120000001,121000000,500,240,239.911456495151,0.00571651325908329,3.2678523841275e-05,1.86154050869722e-09,1,1,"all"
586,"chr3",121000001,122000000,500,217,217.312349526879,-0.0211884236979251,0.000448949298802795,2.5574512182127e-08,1,1,"all"
587,"chr3",122000001,123000000,500,225,207.054792449188,1.24711310272315,1.55529109098375,8.85975566933439e-05,0.227299795371689,0.413233045865968,"all"
588,"chr3",123000001,124000000,500,240,219.376172297787,1.39243376048803,1.93887177734683,0.000110448329068713,0.177095546898909,0.349420182002484,"all"
589,"chr3",124000001,125000000,500,214,209.992206871654,0.276569132490589,0.0764904850465971,4.35730013802802e-06,0.800367275792468,0.90461792389058,"all"
590,"chr3",125000001,126000000,500,218,208.163985913198,0.681736182655538,0.464764222741745,2.64754133885988e-05,0.513237021524239,0.703034180941229,"all"
591,"chr3",126000001,127000000,500,230,222.933086759544,0.473306528489109,0.224019069910412,1.27613038882798e-05,0.653575984995034,0.814855077752911,"all"
592,"chr3",127000001,128000000,500,220,215.198608582297,0.327301037799505,0.107125969344633,6.10245837410231e-06,0.761449256654691,0.887068272583909,"all"
593,"chr3",128000001,129000000,500,196,207.868259095032,-0.823176434919657,0.677619443007037,3.8600765712838e-05,0.432935819443519,0.632311255397131,"all"
594,"chr3",129000001,130000000,500,159,200.920565498115,-2.95743315024346,8.74641083815893,0.000498241541142575,0.00252684724719162,0.0148452275772508,"all"
595,"chr3",130000001,131000000,500,238,239.340653356133,-0.0866579205771366,0.00750959519875332,4.27786020393632e-07,0.965234632087448,0.997352887040358,"all"
596,"chr3",131000001,132000000,500,265,255.119905673367,0.6185700921502,0.382628958902707,2.17965569760033e-05,0.552446648844034,0.736338699319314,"all"
597,"chr3",132000001,133000000,500,215,234.448540587084,-1.27017409382333,1.61334222861992,9.19044546673947e-05,0.213597538213834,0.397393992251176,"all"
598,"chr3",133000001,134000000,500,227,223.260190910348,0.250290166350597,0.0626451673718097,3.56859805856491e-06,0.820082190126195,0.91770056836067,"all"
599,"chr3",134000001,135000000,500,266,251.386792672036,0.921667593096627,0.849471152164529,4.83903424892975e-05,0.372171769101538,0.575211030735368,"all"
600,"chr3",135000001,136000000,488,260,245.202307941767,0.944999782493785,0.893024588913302,5.08713752065226e-05,0.360216829774117,0.564031486052645,"all"
601,"chr3",136000001,137000000,500,230,223.811830701382,0.413638226120441,0.171096582108065,9.74656077002825e-06,0.696741812744259,0.843567254997515,"all"
602,"chr3",137000001,138000000,500,271,276.263212114212,-0.31665718338664,0.10027177179036,5.71200724895768e-06,0.781516183213885,0.894470689536512,"all"
603,"chr3",138000001,139000000,500,229,241.830591501036,-0.825070499450096,0.68074132906283,3.87786047543022e-05,0.430119386305838,0.62915932680553,"all"
604,"chr3",139000001,140000000,489,227,266.264530278572,-2.40626662766078,5.79011908339398,0.000329835621592697,0.0152414280409952,0.0581079444062944,"all"
605,"chr3",140000001,141000000,500,211,264.957638206628,-3.31485632675658,10.9882724670381,0.000625949764969424,0.000687728824166122,0.00514809017985449,"all"
606,"chr3",141000001,142000000,500,215,222.261035672682,-0.487042548837934,0.237210444378552,1.35127539249188e-05,0.656615848561272,0.817064946972728,"all"
607,"chr3",142000001,143000000,500,264,239.015253436895,1.61607733582218,2.61170595535813,0.000148776500931299,0.116788277553896,0.264480246245671,"all"
608,"chr3",143000001,144000000,500,304,279.283628540726,1.47897888721992,2.18737854884227,0.000124604581170897,0.150241521809801,0.31116694064677,"all"
609,"chr3",144000001,145000000,500,324,290.584843403894,1.96022995545675,3.84250147826998,0.000218889084197061,0.0566930084147659,0.15643778164113,"all"
610,"chr3",145000001,146000000,500,248,273.972978151026,-1.56916237027712,2.46227054429372,0.000140263874336494,0.120294179099878,0.26986182431874,"all"
611,"chr3",146000001,147000000,500,276,298.533031130242,-1.30413761515348,1.70077491925821,9.68850803589993e-05,0.199977672846766,0.379692707318992,"all"
612,"chr3",147000001,148000000,500,345,349.766600146075,-0.254870490170537,0.0649589667597698,3.70040423532514e-06,0.82612920007423,0.920013990870076,"all"
613,"chr3",148000001,149000000,500,254,266.859435540996,-0.787191913856236,0.619671109240644,3.52997239876485e-05,0.451899268849766,0.648770758033189,"all"
614,"chr3",149000001,150000000,500,246,244.422088029512,0.100928204190707,0.0101865024011611,5.80276727119231e-07,0.936592068344866,0.988299396372739,"all"
615,"chr3",150000001,151000000,500,211,251.863360179653,-2.57484789622375,6.62984168868788,0.000377670635604222,0.00917539348342322,0.0400760207609884,"all"
616,"chr3",151000001,152000000,500,246,269.337920850595,-1.42204523350635,2.02221264613813,0.000115195863077242,0.161015459224847,0.327398100423855,"all"
617,"chr3",152000001,153000000,500,262,289.467797162565,-1.614446670118,2.6064380506551,0.000148476413386088,0.10943921607377,0.252017857416465,"all"
618,"chr3",153000001,154000000,500,271,286.517365988254,-0.916732289328181,0.840398090296887,4.78734931883141e-05,0.376060020573394,0.578769713208275,"all"
619,"chr3",154000001,155000000,500,309,290.350381276223,1.09448233671382,1.19789158537854,6.82382020081689e-05,0.287325444539831,0.486569432661368,"all"
620,"chr3",155000001,155998000,499,260,253.570629461463,0.403755992790565,0.163018901714295,9.28641363050781e-06,0.702943362566589,0.846780932974122,"all"
621,"chr3",156002001,157000000,499,238,265.802193639919,-1.70529603952907,2.90803458243352,0.000165656937326371,0.0902298576990461,0.221563023298948,"all"
622,"chr3",157000001,158000000,490,248,285.059814453722,-2.19500362375067,4.81804090827857,0.000274460938532129,0.0275074524170629,0.0922384398593209,"all"
623,"chr3",158000001,159000000,500,219,250.594550667218,-1.99584298495101,3.98338922057814,0.000226914790644495,0.0458934778635521,0.13330962617508,"all"
624,"chr3",159000001,160000000,500,261,266.081028582076,-0.311490411577532,0.0970262765047405,5.52712677595001e-06,0.786084805416386,0.897890492879991,"all"
625,"chr3",160000001,161000000,497,223,239.243356705993,-1.05016088443396,1.10283788319513,6.28234434353666e-05,0.308481733924638,0.511223775238114,"all"
626,"chr3",161000001,162000000,500,300,266.421235938453,2.05721786742784,4.23214535406436,0.000241085247716568,0.0458584254087294,0.13330962617508,"all"
627,"chr3",162000001,163000000,500,316,286.649216260936,1.73358173709409,3.00530563918615,0.000171198008072048,0.0917399449083978,0.224418448850151,"all"
628,"chr3",163000001,164000000,500,357,309.950160999016,2.67246612212457,7.14207517390356,0.000406850147728811,0.00957094194943036,0.041149769095089,"all"
629,"chr3",164000001,165000000,500,366,298.75778167857,3.89029396393909,15.1343871258609,0.000862134252022462,0.000184867041180738,0.00178455827294672,"all"
630,"chr3",165000001,166000000,500,339,312.663447200752,1.48943094780148,2.21840454826882,0.000126371985201625,0.14678071419236,0.307617183910451,"all"
631,"chr3",166000001,167000000,500,363,300.229887279701,3.62264641286542,13.1235670326467,0.000747587368650309,0.000485697729484342,0.00386804275119891,"all"
632,"chr3",167000001,168000000,500,309,315.89786436928,-0.38809791161739,0.150619989001779,8.58010638143323e-06,0.725004153569823,0.862484194308997,"all"
633,"chr3",168000001,169000000,500,297,295.456109949141,0.0898193444011826,0.00806751462865826,4.5956804409831e-07,0.943883748931436,0.992341293797737,"all"
634,"chr3",169000001,170000000,472,263,251.835709885385,0.703513535034947,0.494931293977367,2.81938883541948e-05,0.497911495241536,0.68928645912964,"all"
635,"chr3",170000001,171000000,500,219,263.459225078437,-2.73908294429039,7.5025753757025,0.000427386134369512,0.00545621043689791,0.0268779301075366,"all"
636,"chr3",171000001,172000000,500,222,261.860173513066,-2.46322712983632,6.06748789316168,0.000345636007122338,0.0128880293266813,0.051534142370426,"all"
637,"chr3",172000001,173000000,500,250,265.244651987341,-0.936039544150355,0.876170028213204,4.9911250824775e-05,0.366212004222021,0.568451443478362,"all"
638,"chr3",173000001,174000000,498,270,317.720218066606,-2.67719492839563,7.16737268462731,0.000408291226928416,0.00673655001782628,0.0314555193829119,"all"
639,"chr3",174000001,175000000,500,274,269.322097553983,0.285046141497768,0.0812513027827656,4.62850134385507e-06,0.791734512880264,0.898974381187621,"all"
640,"chr3",175000001,176000000,498,273,270.296737748206,0.164424972503379,0.027035571582737,1.54008828310296e-06,0.885532594623226,0.95660209072524,"all"
641,"chr3",176000001,177000000,500,237,273.231880235082,-2.19192245992507,4.80452407032397,0.000273690948384343,0.0277191760409743,0.0927314792409256,"all"
642,"chr3",177000001,178000000,500,241,262.152150764125,-1.30640496036789,1.70669392047383,9.72222577843758e-05,0.1996997905432,0.379416368116205,"all"
643,"chr3",178000001,179000000,500,279,293.707286470254,-0.858173681201252,0.736462067106508,4.19527509166756e-05,0.408797806230763,0.607895907916804,"all"
644,"chr3",179000001,180000000,500,245,273.076366966559,-1.69902141142872,2.88667375649324,0.000164440112387148,0.0914429749242818,0.224074366758903,"all"
645,"chr3",180000001,181000000,500,272,320.376538044028,-2.70274102452909,7.30480904567257,0.000416120324555236,0.00621173991777234,0.0295831533957696,"all"
646,"chr3",181000001,182000000,500,263,300.037935183351,-2.13825099753434,4.57211732845662,0.000260451838607482,0.0319771397229052,0.102548612511822,"all"
